Enterprise,OrgName,Project,Collection,InfraId,Repository,Type
Client X,Org C,Project 67,Collection 2390,63843,Repo 3219,Subversion
Client X,Org C,Project 67,Collection 2503,63855,Repo 3288,Subversion
Client X,Org C,Project 67,Collection 2504,41526,Repo 573,Subversion
Client X,Org C,Project 67,Collection 2504,43940,Repo 6139,Jira
Client X,Org C,Project 67,Collection 2505,52235,Repo 574,Subversion
Client X,Org C,Project 67,Collection 2506,52236,Repo 575,Subversion
Client X,Org C,Project 67,Collection 2507,52237,Repo 576,Subversion
Client X,Org C,Project 67,Collection 370,83882,Repo 3289,Subversion
Client X,Org C,Project 67,Collection 2508,83883,Repo 3290,Subversion
Client X,Org C,Project 67,Collection 2509,41527,Repo 577,Subversion
Client X,Org C,Project 67,Collection 2509,43941,Repo 6140,Jira
Client X,Org C,Project 67,Collection 2510,52238,Repo 578,Subversion
Client X,Org C,Project 67,Collection 2512,41528,Repo 580,Subversion
Client X,Org C,Project 67,Collection 2512,43942,Repo 6141,Jira
Client X,Org C,Project 67,Collection 2513,41529,Repo 581,Subversion
Client X,Org C,Project 67,Collection 2513,43943,Repo 6142,Jira
Client X,Org C,Project 67,Collection 2514,52240,Repo 582,Subversion
Client X,Org C,Project 67,Collection 2724,52321,Repo 3437,Subversion
Client X,Org C,Project 67,Collection 2731,54674,Repo 3438,Subversion
Client X,Org C,Project 67,Collection 2749,52325,Repo 3442,Subversion
Client X,Org C,Project 67,Collection 3244,41986,Repo 1132,Subversion
Client X,Org C,Project 67,Collection 3244,44400,Repo 6609,Jira
Client X,Org C,Project 67,Collection 3323,42027,Repo 1193,Subversion
Client X,Org C,Project 67,Collection 3323,44441,Repo 6656,Jira
Client X,Org C,Project 67,Collection 3324,52591,Repo 3760,Subversion
Client X,Org C,Project 67,Collection 814,79480,Repo 3891,Subversion
Client X,Org C,Project 67,Collection 3623,52756,Repo 1408,Subversion
Client X,Org C,Project 67,Collection 3687,42211,Repo 1453,Subversion
Client X,Org C,Project 67,Collection 3687,44625,Repo 6826,Jira
Client X,Org C,Project 67,Collection 3689,52792,Repo 1454,Subversion
Client X,Org C,Project 67,Collection 4033,97286,Repo 4151,Subversion
Client X,Org C,Project 67,Collection 4110,63979,Repo 4208,Subversion
Client X,Org C,Project 67,Collection 4276,42501,Repo 1844,Subversion
Client X,Org C,Project 67,Collection 4276,44915,Repo 7118,Jira
Client X,Org C,Project 67,Collection 1227,42678,Repo 2058,Subversion
Client X,Org C,Project 67,Collection 1227,45092,Repo 7294,Jira
Client X,Org C,Project 67,Collection 4832,42699,Repo 2081,Subversion
Client X,Org C,Project 67,Collection 4832,45113,Repo 7317,Jira
Client X,Org C,Project 67,Collection 1342,42805,Repo 2221,Subversion
Client X,Org C,Project 67,Collection 1342,45219,Repo 7426,Jira
Client X,Org C,Project 67,Collection 5246,42961,Repo 2385,Subversion
Client X,Org C,Project 67,Collection 5246,45375,Repo 7546,Jira
Client X,Org C,Project 67,Collection 5262,42968,Repo 2400,Subversion
Client X,Org C,Project 67,Collection 5262,45382,Repo 7554,Jira
Client X,Org C,Project 67,Collection 1449,64099,Repo 5039,Subversion
Client X,Org C,Project 67,Collection 5313,82676,Repo 5041,Subversion
Client X,Org C,Project 67,Collection 5314,84944,Repo 5042,Subversion
Client X,Org C,Project 68,Collection 1876,83633,Repo 2861,Subversion
Client X,Org C,Project 68,Collection 2346,83817,Repo 3171,Subversion
Client X,Org C,Project 68,Collection 855,79633,Repo 3954,Subversion
Client X,Org C,Project 68,Collection 4944,82659,Repo 4810,Subversion
Client X,Org C,Project 273,Collection 1595,82509,Repo 2680,Subversion
Client X,Org C,Project 273,Collection 3498,82598,Repo 3864,Subversion
Client X,Org C,Project 273,Collection 5352,82681,Repo 5065,Subversion
Client X,Org C,Project 69,Collection 2975,41860,Repo 951,Subversion
Client X,Org C,Project 69,Collection 2975,44274,Repo 6485,Jira
Client X,Org C,Project 69,Collection 770,42090,Repo 1267,Subversion
Client X,Org C,Project 69,Collection 770,44504,Repo 6708,Jira
Client X,Org C,Project 69,Collection 5136,79390,Repo 4951,Subversion
Client X,Org C,Project 274,Collection 3330,52595,Repo 3765,Subversion
Client X,Org C,Project 274,Collection 5077,42815,Repo 2238,Subversion
Client X,Org C,Project 274,Collection 5077,45229,Repo 7434,Jira
Client X,Org C,Project 274,Collection 5471,85007,Repo 5136,Subversion
Client X,Org C,Project 70,Collection 1749,51895,Repo 113,Subversion
Client X,Org C,Project 70,Collection 367,82557,Repo 3282,Subversion
Client X,Org C,Project 70,Collection 2489,52226,Repo 563,Subversion
Client X,Org C,Project 70,Collection 815,54692,Repo 3892,Subversion
Client X,Org C,Project 70,Collection 5332,53588,Repo 2435,Subversion
Client X,Org C,Project 275,Collection 3433,52647,Repo 1262,Subversion
Client X,Org C,Project 275,Collection 4423,53141,Repo 4410,Subversion
Client X,Org C,Project 275,Collection 5442,43047,Repo 2495,Subversion
Client X,Org C,Project 275,Collection 5442,45461,Repo 7619,Jira
Client X,Org C,Project 276,Collection 3499,52679,Repo 1313,Subversion
Client X,Org C,Project 276,Collection 4469,53169,Repo 1974,Subversion
Client X,Org C,Project 276,Collection 4470,53170,Repo 1975,Subversion
Client X,Org C,Project 276,Collection 4471,53171,Repo 1976,Subversion
Client X,Org C,Project 276,Collection 5586,53721,Repo 2597,Subversion
Client X,Org C,Project 71,Collection 1659,63785,Repo 2718,Subversion
Client X,Org C,Project 71,Collection 1660,51855,Repo 57,Subversion
Client X,Org C,Project 71,Collection 2523,79442,Repo 3293,Subversion
Client X,Org C,Project 71,Collection 2529,63856,Repo 3296,Subversion
Client X,Org C,Project 71,Collection 2781,82564,Repo 3462,Subversion
Client X,Org C,Project 71,Collection 708,42005,Repo 1155,Subversion
Client X,Org C,Project 71,Collection 708,44419,Repo 6633,Jira
Client X,Org C,Project 71,Collection 3510,42130,Repo 1324,Subversion
Client X,Org C,Project 71,Collection 3510,44544,Repo 6753,Jira
Client X,Org C,Project 71,Collection 3515,52691,Repo 1326,Subversion
Client X,Org C,Project 71,Collection 3551,52717,Repo 1344,Subversion
Client X,Org C,Project 71,Collection 3557,52723,Repo 1350,Subversion
Client X,Org C,Project 71,Collection 3558,52724,Repo 1351,Subversion
Client X,Org C,Project 71,Collection 3560,52725,Repo 1352,Subversion
Client X,Org C,Project 71,Collection 3561,52726,Repo 1353,Subversion
Client X,Org C,Project 71,Collection 3562,42144,Repo 1354,Subversion
Client X,Org C,Project 71,Collection 3562,44558,Repo 6767,Jira
Client X,Org C,Project 71,Collection 3645,52772,Repo 1418,Subversion
Client X,Org C,Project 71,Collection 3976,52948,Repo 1664,Subversion
Client X,Org C,Project 71,Collection 4080,54708,Repo 4182,Subversion
Client X,Org C,Project 71,Collection 4180,42455,Repo 1786,Subversion
Client X,Org C,Project 71,Collection 4180,44869,Repo 7077,Jira
Client X,Org C,Project 71,Collection 5008,42780,Repo 2189,Subversion
Client X,Org C,Project 71,Collection 5008,45194,Repo 7398,Jira
Client X,Org C,Project 71,Collection 5621,53736,Repo 2617,Subversion
Client X,Org C,Project 71,Collection 5622,85056,Repo 5245,Subversion
Client X,Org C,Project 72,Collection 1953,51989,Repo 2909,Subversion
Client X,Org C,Project 72,Collection 2151,52100,Repo 367,Subversion
Client X,Org C,Project 72,Collection 341,54670,Repo 3248,Subversion
Client X,Org C,Project 72,Collection 342,63849,Repo 3249,Subversion
Client X,Org C,Project 72,Collection 2433,52210,Repo 522,Subversion
Client X,Org C,Project 72,Collection 2464,83874,Repo 3267,Subversion
Client X,Org C,Project 72,Collection 2477,41515,Repo 557,Subversion
Client X,Org C,Project 72,Collection 2477,43929,Repo 6129,Jira
Client X,Org C,Project 72,Collection 2519,41531,Repo 585,Subversion
Client X,Org C,Project 72,Collection 2519,43945,Repo 6143,Jira
Client X,Org C,Project 72,Collection 371,41532,Repo 586,Subversion
Client X,Org C,Project 72,Collection 371,43946,Repo 6144,Jira
Client X,Org C,Project 72,Collection 391,83949,Repo 3345,Subversion
Client X,Org C,Project 72,Collection 485,41686,Repo 758,Subversion
Client X,Org C,Project 72,Collection 485,44100,Repo 6306,Jira
Client X,Org C,Project 72,Collection 486,41687,Repo 759,Subversion
Client X,Org C,Project 72,Collection 486,44101,Repo 6307,Jira
Client X,Org C,Project 72,Collection 487,41688,Repo 760,Subversion
Client X,Org C,Project 72,Collection 487,44102,Repo 6308,Jira
Client X,Org C,Project 72,Collection 2792,41708,Repo 780,Subversion
Client X,Org C,Project 72,Collection 2792,44122,Repo 6326,Jira
Client X,Org C,Project 72,Collection 3028,41883,Repo 987,Subversion
Client X,Org C,Project 72,Collection 3028,44297,Repo 6511,Jira
Client X,Org C,Project 72,Collection 3143,82579,Repo 3631,Subversion
Client X,Org C,Project 72,Collection 3331,42032,Repo 1198,Subversion
Client X,Org C,Project 72,Collection 3331,44446,Repo 6660,Jira
Client X,Org C,Project 72,Collection 736,42035,Repo 1202,Subversion
Client X,Org C,Project 72,Collection 736,44449,Repo 6663,Jira
Client X,Org C,Project 72,Collection 3425,52645,Repo 1253,Subversion
Client X,Org C,Project 72,Collection 3981,42363,Repo 1668,Subversion
Client X,Org C,Project 72,Collection 3981,44777,Repo 6989,Jira
Client X,Org C,Project 72,Collection 3982,52952,Repo 1669,Subversion
Client X,Org C,Project 72,Collection 1004,52991,Repo 1721,Subversion
Client X,Org C,Project 72,Collection 4081,42405,Repo 1727,Subversion
Client X,Org C,Project 72,Collection 4081,44819,Repo 7027,Jira
Client X,Org C,Project 72,Collection 5103,53441,Repo 2255,Subversion
Client X,Org C,Project 72,Collection 1390,42899,Repo 2302,Subversion
Client X,Org C,Project 72,Collection 1390,45313,Repo 7479,Jira
Client X,Org C,Project 72,Collection 5441,53635,Repo 2494,Subversion
Client X,Org C,Project 72,Collection 5490,43084,Repo 2542,Subversion
Client X,Org C,Project 72,Collection 5490,45498,Repo 7657,Jira
Client X,Org C,Project 72,Collection 1520,53671,Repo 2543,Subversion
Client X,Org C,Project 72,Collection 5509,53678,Repo 2550,Subversion
Client X,Org C,Project 72,Collection 5561,53708,Repo 5209,Subversion
Client X,Org C,Project 72,Collection 5577,53714,Repo 2590,Subversion
Client X,Org C,Project 73,Collection 2568,52252,Repo 603,Subversion
Client X,Org C,Project 73,Collection 378,41548,Repo 604,Subversion
Client X,Org C,Project 73,Collection 378,43962,Repo 6158,Jira
Client X,Org C,Project 73,Collection 3299,52579,Repo 3748,Subversion
Client X,Org C,Project 74,Collection 1891,51953,Repo 2873,Subversion
Client X,Org C,Project 74,Collection 685,43214,Repo 5330,Subversion
Client X,Org C,Project 74,Collection 685,45628,Repo 6611,Jira
Client X,Org C,Project 74,Collection 3374,84203,Repo 3787,Subversion
Client X,Org C,Project 74,Collection 1044,79607,Repo 4241,Subversion
Client X,Org C,Project 74,Collection 4976,42762,Repo 2171,Subversion
Client X,Org C,Project 74,Collection 4976,45176,Repo 7379,Jira
Client X,Org C,Project 74,Collection 5125,42875,Repo 2272,Subversion
Client X,Org C,Project 74,Collection 5125,45289,Repo 7458,Jira
Client X,Org C,Project 74,Collection 5304,82674,Repo 5033,Subversion
Client X,Org C,Project 74,Collection 5305,64097,Repo 5034,Subversion
Client X,Org C,Project 277,Collection 1678,51860,Repo 74,Subversion
Client X,Org C,Project 277,Collection 1680,51862,Repo 76,Subversion
Client X,Org C,Project 277,Collection 1715,64133,Repo 2756,Subversion
Client X,Org C,Project 277,Collection 2082,43304,Repo 5416,Subversion
Client X,Org C,Project 277,Collection 2082,45718,Repo 5927,Jira
Client X,Org C,Project 277,Collection 2944,52388,Repo 925,Subversion
Client X,Org C,Project 277,Collection 3127,52491,Repo 1061,Subversion
Client X,Org C,Project 277,Collection 3355,52612,Repo 3775,Subversion
Client X,Org C,Project 277,Collection 4456,42593,Repo 1960,Subversion
Client X,Org C,Project 277,Collection 4456,45007,Repo 7216,Jira
Client X,Org C,Project 278,Collection 2098,63818,Repo 3024,Subversion
Client X,Org C,Project 278,Collection 2116,52080,Repo 334,Subversion
Client X,Org C,Project 278,Collection 2987,41866,Repo 959,Subversion
Client X,Org C,Project 278,Collection 2987,44280,Repo 6491,Jira
Client X,Org C,Project 278,Collection 3371,84199,Repo 3783,Subversion
Client X,Org C,Project 278,Collection 3372,84200,Repo 3784,Subversion
Client X,Org C,Project 278,Collection 3962,64240,Repo 4111,Subversion
Client X,Org C,Project 278,Collection 4259,53075,Repo 1831,Subversion
Client X,Org C,Project 278,Collection 4352,42540,Repo 1886,Subversion
Client X,Org C,Project 278,Collection 4352,44954,Repo 7157,Jira
Client X,Org C,Project 278,Collection 5668,85081,Repo 5274,Subversion
Client X,Org C,Project 279,Collection 2782,82565,Repo 3463,Subversion
Client X,Org C,Project 75,Collection 2355,52176,Repo 3180,Subversion
Client X,Org C,Project 75,Collection 3295,52575,Repo 1171,Subversion
Client X,Org C,Project 75,Collection 3547,52716,Repo 3893,Subversion
Client X,Org C,Project 75,Collection 3559,84329,Repo 3897,Subversion
Client X,Org C,Project 75,Collection 816,84330,Repo 3898,Subversion
Client X,Org C,Project 75,Collection 3563,84331,Repo 3900,Subversion
Client X,Org C,Project 75,Collection 3565,84333,Repo 3902,Subversion
Client X,Org C,Project 75,Collection 4305,53089,Repo 1862,Subversion
Client X,Org C,Project 76,Collection 1662,41128,Repo 59,Subversion
Client X,Org C,Project 76,Collection 1662,43542,Repo 5733,Jira
Client X,Org C,Project 76,Collection 1802,83609,Repo 2814,Subversion
Client X,Org C,Project 76,Collection 1911,63805,Repo 2885,Subversion
Client X,Org C,Project 76,Collection 2106,52071,Repo 3029,Subversion
Client X,Org C,Project 76,Collection 2143,52095,Repo 3046,Subversion
Client X,Org C,Project 76,Collection 2412,41478,Repo 512,Subversion
Client X,Org C,Project 76,Collection 2412,43892,Repo 6087,Jira
Client X,Org C,Project 76,Collection 2419,79436,Repo 3242,Subversion
Client X,Org C,Project 76,Collection 2420,63848,Repo 3243,Subversion
Client X,Org C,Project 76,Collection 2487,41520,Repo 562,Subversion
Client X,Org C,Project 76,Collection 2487,43934,Repo 6133,Jira
Client X,Org C,Project 76,Collection 2490,52227,Repo 564,Subversion
Client X,Org C,Project 76,Collection 2491,97261,Repo 3284,Subversion
Client X,Org C,Project 76,Collection 2492,41521,Repo 565,Subversion
Client X,Org C,Project 76,Collection 2492,43935,Repo 6134,Jira
Client X,Org C,Project 76,Collection 2495,52229,Repo 567,Subversion
Client X,Org C,Project 76,Collection 2496,83879,Repo 3285,Subversion
Client X,Org C,Project 76,Collection 2497,83880,Repo 3286,Subversion
Client X,Org C,Project 76,Collection 2556,83927,Repo 3320,Subversion
Client X,Org C,Project 76,Collection 2580,41560,Repo 614,Subversion
Client X,Org C,Project 76,Collection 2580,43974,Repo 6167,Jira
Client X,Org C,Project 76,Collection 2604,83956,Repo 3354,Subversion
Client X,Org C,Project 76,Collection 2627,52282,Repo 636,Subversion
Client X,Org C,Project 76,Collection 2669,84033,Repo 3414,Subversion
Client X,Org C,Project 76,Collection 2687,54672,Repo 3423,Subversion
Client X,Org C,Project 76,Collection 2954,52392,Repo 5462,Subversion
Client X,Org C,Project 76,Collection 3349,52609,Repo 3773,Subversion
Client X,Org C,Project 76,Collection 3474,52670,Repo 5491,Subversion
Client X,Org C,Project 76,Collection 3550,84328,Repo 3896,Subversion
Client X,Org C,Project 76,Collection 3564,84332,Repo 3901,Subversion
Client X,Org C,Project 76,Collection 818,84334,Repo 3903,Subversion
Client X,Org C,Project 76,Collection 3566,84335,Repo 3904,Subversion
Client X,Org C,Project 76,Collection 823,79482,Repo 3907,Subversion
Client X,Org C,Project 76,Collection 3650,52774,Repo 1423,Subversion
Client X,Org C,Project 76,Collection 3692,63945,Repo 3967,Subversion
Client X,Org C,Project 76,Collection 3693,52794,Repo 3968,Subversion
Client X,Org C,Project 76,Collection 3694,63946,Repo 3969,Subversion
Client X,Org C,Project 76,Collection 3708,52802,Repo 1468,Subversion
Client X,Org C,Project 76,Collection 3735,52827,Repo 3984,Subversion
Client X,Org C,Project 76,Collection 4051,42392,Repo 1706,Subversion
Client X,Org C,Project 76,Collection 4051,44806,Repo 7013,Jira
Client X,Org C,Project 76,Collection 4052,42393,Repo 1707,Subversion
Client X,Org C,Project 76,Collection 4052,44807,Repo 7014,Jira
Client X,Org C,Project 76,Collection 4053,42394,Repo 1708,Subversion
Client X,Org C,Project 76,Collection 4053,44808,Repo 7015,Jira
Client X,Org C,Project 76,Collection 4104,52997,Repo 4202,Subversion
Client X,Org C,Project 76,Collection 4455,42592,Repo 1959,Subversion
Client X,Org C,Project 76,Collection 4455,45006,Repo 7215,Jira
Client X,Org C,Project 76,Collection 4920,53360,Repo 2144,Subversion
Client X,Org C,Project 76,Collection 4999,53394,Repo 5558,Subversion
Client X,Org C,Project 76,Collection 5000,64280,Repo 4866,Subversion
Client X,Org C,Project 76,Collection 5001,64281,Repo 4867,Subversion
Client X,Org C,Project 76,Collection 5078,53427,Repo 4920,Subversion
Client X,Org C,Project 76,Collection 5079,54738,Repo 4919,Subversion
Client X,Org C,Project 76,Collection 5080,53428,Repo 4921,Subversion
Client X,Org C,Project 76,Collection 5177,84900,Repo 4977,Subversion
Client X,Org C,Project 76,Collection 1395,84901,Repo 4978,Subversion
Client X,Org C,Project 76,Collection 5275,53560,Repo 5011,Subversion
Client X,Org C,Project 76,Collection 5406,53620,Repo 5097,Subversion
Client X,Org C,Project 76,Collection 5541,53698,Repo 5194,Subversion
